peas,14173,07:44:04.214705
suber,14200,07:44:04.221705
aclu,14230,07:44:04.228704
glod,14303,07:44:04.246704
long,14317,07:44:04.250704
coit,14766,07:44:04.361703
weir,14779,07:44:04.365702
eire,14780,07:44:04.365702
rats,14807,07:44:04.372706
bleo,14884,07:44:04.391703
waco,14989,07:44:04.414704
gile,15005,07:44:04.418704
yird,15023,07:44:04.423704
tael,15057,07:44:04.431708
cand,15263,07:44:04.482703
fuci,15290,07:44:04.488703
rape,15302,07:44:04.491704
goaf,15318,07:44:04.495703
amin,15380,07:44:04.509703
kora,15420,07:44:04.517703
orad,15421,07:44:04.518701
bagh,15435,07:44:04.521704
slut,15963,07:44:04.657709
creat,16055,07:44:04.676704
pice,16089,07:44:04.683703
zein,16260,07:44:04.720703
vier,16265,07:44:04.722703
tshi,16309,07:44:04.732703
pape,16378,07:44:04.746705
gyre,16408,07:44:04.752703
game,16502,07:44:04.773706
nako,16578,07:44:04.796705
tina,16709,07:44:04.833707
ayne,16721,07:44:04.839705
yuma,16759,07:44:04.850704
paua,16956,07:44:04.908704
asak,16959,07:44:04.910704
heme,16981,07:44:04.915707
lace,16992,07:44:04.918705
forb,17029,07:44:04.927704
seth,17038,07:44:04.929703
hech,17041,07:44:04.930703
detd,17045,07:44:04.931707
yods,17069,07:44:04.937703
detn,17181,07:44:04.962701
neese,17190,07:44:04.964703
gore,17204,07:44:04.968703
milo,17229,07:44:04.974703
yaup,17246,07:44:04.978703
exec,17395,07:44:05.039704
dhows,17504,07:44:05.067706
hows,17505,07:44:05.067706
guid,17518,07:44:05.070702
bego,17564,07:44:05.080703
syke,17572,07:44:05.082706
scfh,17584,07:44:05.085702
jawp,17693,07:44:05.109703
tutty,17711,07:44:05.112702
aniba,17749,07:44:05.121707
bald,17752,07:44:05.122704
spiv,17775,07:44:05.127703
plus,17895,07:44:05.155707
amoy,17952,07:44:05.170707
mowth,17979,07:44:05.180704
mose,18105,07:44:05.228705
molal,18113,07:44:05.230703
lall,18115,07:44:05.231702
allah,18116,07:44:05.231702
corm,18138,07:44:05.236702
ship,18225,07:44:05.255705
haum,18236,07:44:05.258704
eths,18271,07:44:05.265702
qere,18277,07:44:05.267702
olof,18378,07:44:05.289704
chai,18410,07:44:05.296703
pilm,18444,07:44:05.303703
bizz,18515,07:44:05.318704
tige,18570,07:44:05.330703
idle,18585,07:44:05.333703
leas,18587,07:44:05.334703
disci,18613,07:44:05.340703
soko,18620,07:44:05.342702
stob,18633,07:44:05.345703
neth,18725,07:44:05.364704
pight,18814,07:44:05.389705
slot,18824,07:44:05.398708
shlep,18893,07:44:05.424704
karel,19040,07:44:05.458704
cuvy,19125,07:44:05.476702
whoot,19174,07:44:05.487704
hoot,19175,07:44:05.488706
grex,19221,07:44:05.498704
toms,19235,07:44:05.501703
tulu,19372,07:44:05.532703
ulus,19373,07:44:05.533708
flaps,19381,07:44:05.536706
laps,19382,07:44:05.537705
graf,19423,07:44:05.548703
camay,19609,07:44:05.589703
amay,19610,07:44:05.590705
mays,19611,07:44:05.590705
dowl,19615,07:44:05.592703
lore,19723,07:44:05.626704
reel,19725,07:44:05.627703
diam,19753,07:44:05.633703
fide,19773,07:44:05.639707
leman,19803,07:44:05.648706
obus,20111,07:44:05.725704
mnem,20320,07:44:05.770702
teem,20325,07:44:05.772705
evoe,20573,07:44:05.837703
caph,20614,07:44:05.849708
fula,20641,07:44:05.857703
tosk,20707,07:44:05.873706
haika,20801,07:44:05.897704
filet,20839,07:44:05.907707
pume,21063,07:44:05.957704
atle,21146,07:44:05.977702
sped,21166,07:44:05.981703
peds,21167,07:44:05.982704
wail,21247,07:44:05.999705
moxa,21329,07:44:06.023704
funs,21377,07:44:06.037705
unstop,21378,07:44:06.038705
stop,21380,07:44:06.039706
qung,21716,07:44:06.119704
hund,21737,07:44:06.125702
unde,21738,07:44:06.126703
sula,21876,07:44:06.158705
perk,21944,07:44:06.173704
perf,21990,07:44:06.183702
brae,21995,07:44:06.184702
tend,22041,07:44:06.195704
urns,22243,07:44:06.249705
ulua,22270,07:44:06.257705
pigs,22332,07:44:06.270704
jiti,22407,07:44:06.290705
saut,22449,07:44:06.301704
gary,22457,07:44:06.303706
pial,22602,07:44:06.336703
eden,22743,07:44:06.365705
foes,22761,07:44:06.369702
vouli,22801,07:44:06.378704
psig,22821,07:44:06.383703
whun,22863,07:44:06.392703
gess,22962,07:44:06.420703
wart,23098,07:44:06.454704
crig,23110,07:44:06.458705
bump,23138,07:44:06.465703
vuln,23214,07:44:06.489705
eddy,23221,07:44:06.491703
moxo,23270,07:44:06.503703
then,23296,07:44:06.509705
fief,23322,07:44:06.515704
tiam,23379,07:44:06.527702
beno,23427,07:44:06.537706
grig,23478,07:44:06.549702
cckw,23504,07:44:06.554704
emus,23528,07:44:06.560703
muse,23529,07:44:06.561704
deco,23617,07:44:06.579704
muzz,23678,07:44:06.592702
ijma,23695,07:44:06.596705
mali,23697,07:44:06.597702
limed,23699,07:44:06.598702
utum,23758,07:44:06.610701
caky,23771,07:44:06.613703
bash,23809,07:44:06.632703
seis,23830,07:44:06.640705
team,23997,07:44:06.687704
feed,24091,07:44:06.710705
gung,24198,07:44:06.738705
wype,24250,07:44:06.751702
jees,24342,07:44:06.770705
himp,24371,07:44:06.777704
impf,24372,07:44:06.778704
swot,24492,07:44:06.802703
yeth,24556,07:44:06.820705
call,24635,07:44:06.845709
bour,24656,07:44:06.851704
tuis,24863,07:44:06.906703
dungy,24998,07:44:06.934703
frab,25167,07:44:06.971702
flavo,25356,07:44:07.012708
iowt,25364,07:44:07.016708
lech,25369,07:44:07.018706
spits,25414,07:44:07.033705
pits,25415,07:44:07.034705
cons,25437,07:44:07.040709
dopes,25502,07:44:07.057708
opes,25503,07:44:07.058707
tonn,25557,07:44:07.073708
scaut,25595,07:44:07.083704
sock,25694,07:44:07.105706
synd,25756,07:44:07.118702
pise,25806,07:44:07.129705
ised,25807,07:44:07.130704
wyle,25892,07:44:07.148704
lete,25894,07:44:07.149702
emda,25904,07:44:07.151703
dawt,25906,07:44:07.152704
fyce,25959,07:44:07.164705
tyee,25980,07:44:07.169703
goar,26100,07:44:07.194703
arui,26102,07:44:07.195703
evap,26245,07:44:07.250708
larum,26258,07:44:07.254702
arum,26259,07:44:07.258705
gore,26276,07:44:07.264705
cher,26468,07:44:07.307703
woof,26685,07:44:07.353703
lows,26829,07:44:07.384702
edam,26979,07:44:07.415705
xmas,27104,07:44:07.441705
grex,27132,07:44:07.447702
rame,27218,07:44:07.491714
akre,27265,07:44:07.505715
pria,27329,07:44:07.521704
scam,27358,07:44:07.528702
diary,27399,07:44:07.536704
figo,27471,07:44:07.552703
fied,27521,07:44:07.563703
pess,27548,07:44:07.569702
jovy,27563,07:44:07.572702
trop,27575,07:44:07.575704
bleo,27590,07:44:07.579703
take,27671,07:44:07.596703
cene,27784,07:44:07.619704
leme,27970,07:44:07.663702
kited,27988,07:44:07.667703
hits,28005,07:44:07.688704
itsy,28006,07:44:07.690706
barb,28026,07:44:07.697705
vino,28169,07:44:07.731701
noms,28171,07:44:07.732704
moue,28203,07:44:07.739702
sium,28389,07:44:07.779702
byte,28696,07:44:07.854706
jees,28723,07:44:07.868234
fust,28809,07:44:07.890240
noma,28847,07:44:07.901236
loaf,28864,07:44:07.906236
dero,28956,07:44:07.929235
beat,29118,07:44:07.969237
cuda,29129,07:44:07.973238
dave,29131,07:44:07.975238
tars,29145,07:44:07.981237
pixy,29330,07:44:08.034236
pien,29334,07:44:08.035234
sees,29385,07:44:08.047236
graf,29427,07:44:08.059235
crow,29443,07:44:08.064240
coke,29531,07:44:08.086238
affa,29551,07:44:08.104240
rime,29567,07:44:08.116235
bits,29576,07:44:08.119237
mhos,29606,07:44:08.128237
pook,29638,07:44:08.138239
mimi,29948,07:44:08.215238
lipid,29972,07:44:08.221234
ipid,29973,07:44:08.222234
kvar,30024,07:44:08.235239
phon,30160,07:44:08.264235
honk,30161,07:44:08.265234
papa,30184,07:44:08.270235
apart,30185,07:44:08.270235
part,30186,07:44:08.271234
drip,30357,07:44:08.312247
taky,30396,07:44:08.324237
derf,30539,07:44:08.357236
bldg,30603,07:44:08.371234
gult,30626,07:44:08.376239
baze,30721,07:44:08.396235
buds,30740,07:44:08.400237
lard,30849,07:44:08.425241
dool,30994,07:44:08.461240
cute,31017,07:44:08.466235
brio,31024,07:44:08.468235
garn,31044,07:44:08.472236
toom,31180,07:44:08.512235
loll,31198,07:44:08.517239
kurmi,31262,07:44:08.533236
hags,31315,07:44:08.546234
loun,31467,07:44:08.577239
niff,31470,07:44:08.578237
ausu,31607,07:44:08.607236
supt,31609,07:44:08.608235
egbo,31626,07:44:08.613238
noam,31676,07:44:08.623233
chun,31681,07:44:08.625238
huns,31682,07:44:08.625238
naos,31779,07:44:08.646235
dais,31836,07:44:08.662240
jeer,31856,07:44:08.670235
locn,31976,07:44:08.718237
sope,32084,07:44:08.743235
loup,32371,07:44:08.803235
pasi,32430,07:44:08.816234
sank,32576,07:44:08.850237
liny,32629,07:44:08.863237
nymss,32631,07:44:08.864238
barm,32708,07:44:08.898235
knee,32751,07:44:08.908235
yuki,32780,07:44:08.917238
curt,32868,07:44:08.936234
hugs,32968,07:44:08.958236
awol,32994,07:44:08.965233
ebon,33007,07:44:08.968236
burs,33015,07:44:08.970234
pian,33046,07:44:08.977235
tong,33062,07:44:08.981236
mose,33105,07:44:08.990236
lums,33199,07:44:09.010237
argh,33245,07:44:09.020235
hdwe,33248,07:44:09.021236
loriot,33258,07:44:09.024235
riot,33260,07:44:09.026242
exes,33376,07:44:09.055235
mush,33394,07:44:09.061240
belk,33452,07:44:09.074237
oval,33510,07:44:09.097237
vale,33511,07:44:09.098236
huso,33642,07:44:09.130234
vims,33812,07:44:09.165236
toco,34260,07:44:09.275238
dazy,34297,07:44:09.284235
nais,34375,07:44:09.301235
fast,34471,07:44:09.323237
bito,34526,07:44:09.336586
rubs,34540,07:44:09.340234
hayz,34594,07:44:09.353239
delly,34632,07:44:09.364237
gros,34653,07:44:09.370237
refs,34747,07:44:09.393235
clin,34845,07:44:09.415234
inbe,34847,07:44:09.416234
veen,34890,07:44:09.425237
yest,34951,07:44:09.438235
chai,35054,07:44:09.460235
nicolas,35092,07:44:09.469235
colas,35094,07:44:09.469235
amay,35106,07:44:09.474236
mayo,35107,07:44:09.476238
runt,35144,07:44:09.487236
yeat,35190,07:44:09.502235
emit,35301,07:44:09.528236
wive,35376,07:44:09.547236
yuch,35384,07:44:09.550235
logs,35390,07:44:09.552238
yaup,35449,07:44:09.568233
cymae,35470,07:44:09.572234
mols,35584,07:44:09.599234
went,35743,07:44:09.632234
pike,35810,07:44:09.646235
moue,35814,07:44:09.647235
cloud,35891,07:44:09.667237
loud,35892,07:44:09.668237
fict,35901,07:44:09.671238
chip,36021,07:44:09.705239
tory,36063,07:44:09.715234
bone,36216,07:44:09.749234
paup,36273,07:44:09.761236
sody,36304,07:44:09.767234
odyl,36305,07:44:09.768235
pala,36355,07:44:09.780239
bode,36365,07:44:09.783236
stof,36587,07:44:09.835237
brev,36731,07:44:09.884235
csmp,36789,07:44:09.898238
xyst,36827,07:44:09.908235
drou,36915,07:44:09.927236
sirs,37006,07:44:09.947235
mops,37042,07:44:09.955233
igad,37066,07:44:09.961238
loup,37076,07:44:09.964235
lawn,37180,07:44:09.991239
link,37262,07:44:10.013237
feis,37279,07:44:10.017233
aget,37316,07:44:10.024233
merk,37363,07:44:10.035235
girn,37533,07:44:10.079237
tosk,37706,07:44:10.119235
jook,37851,07:44:10.153236
lisa,38060,07:44:10.205235
wouf,38201,07:44:10.236234
olpe,38219,07:44:10.240234
jump,38251,07:44:10.247234
aval,38288,07:44:10.255234
stab,38323,07:44:10.263234
mixed,38404,07:44:10.291236
antu,38412,07:44:10.294234
obey,38687,07:44:10.365235
yore,38714,07:44:10.371234
zoos,38779,07:44:10.385234
slod,38786,07:44:10.386234
gote,38790,07:44:10.387235
josh,38829,07:44:10.396235
mitt,38962,07:44:10.423234
dura,38979,07:44:10.427237
tele,39009,07:44:10.434235
elec,39010,07:44:10.435234
whew,39055,07:44:10.444236
pilin,39086,07:44:10.451235
jota,39131,07:44:10.465239
tano,39133,07:44:10.467238
yeom,39372,07:44:10.534242
khet,39383,07:44:10.538235
etch,39385,07:44:10.539236
bide,39450,07:44:10.553234
epil,39453,07:44:10.554236
pily,39454,07:44:10.555235
miry,39458,07:44:10.556234
hlqn,39582,07:44:10.582236
coft,39662,07:44:10.599235
gadi,39851,07:44:10.638235
adit,39852,07:44:10.638235
rome,39865,07:44:10.641235
thak,39886,07:44:10.646235
herbs,39982,07:44:10.686237
bred,40042,07:44:10.709236
smew,40047,07:44:10.722236
roxy,40059,07:44:10.725234
nepa,40079,07:44:10.730240
osse,40196,07:44:10.755235
hing,40281,07:44:10.773235
inga,40282,07:44:10.773235
duke,40358,07:44:10.789235
kero,40360,07:44:10.790236
dray,40401,07:44:10.799235
porc,40523,07:44:10.825236
ilka,40591,07:44:10.839235
moos,40729,07:44:10.885240
jady,40767,07:44:10.898236
haet,40793,07:44:10.905236
drek,40865,07:44:10.922234
atop,40962,07:44:10.942234
tops,40963,07:44:10.943236
forb,41018,07:44:10.956233
rues,41079,07:44:10.969235
litu,41101,07:44:10.975235
circ,41255,07:44:11.006236
awee,41283,07:44:11.013235
hish,41395,07:44:11.040237
dunk,41505,07:44:11.066235
visa,41651,07:44:11.107233
abyss,41784,07:44:11.139235
byss,41785,07:44:11.139235
yamp,42044,07:44:11.194236
dame,42061,07:44:11.199239
text,42195,07:44:11.231244
pern,42218,07:44:11.237235
reqd,42324,07:44:11.261235
tsar,42332,07:44:11.263236
iman,42491,07:44:11.307239
manly,42492,07:44:11.307239
juga,42529,07:44:11.317237
imbu,42689,07:44:11.351238
abys,42816,07:44:11.377238
ends,42876,07:44:11.390236
gaps,42929,07:44:11.401236
mott,42951,07:44:11.406236
geog,42979,07:44:11.412239
errs,43010,07:44:11.419236
teap,43063,07:44:11.430234
isle,43105,07:44:11.440236
spex,43110,07:44:11.442237
gwen,43142,07:44:11.451236
leno,43187,07:44:11.463236
pines,43220,07:44:11.471235
ness,43222,07:44:11.472237
sida,43502,07:44:11.546238
coss,43514,07:44:11.549239
haha,43642,07:44:11.576235
feet,43673,07:44:11.583235
rees,43702,07:44:11.589236
gype,43728,07:44:11.595236
rued,43757,07:44:11.601236
himp,43789,07:44:11.609236
impy,43790,07:44:11.610235
bugs,43847,07:44:11.626236
fard,43855,07:44:11.630241
drug,43906,07:44:11.642237
batt,44017,07:44:11.667236
whig,44161,07:44:11.707237
iglu,44163,07:44:11.708238
glue,44164,07:44:11.709237
milk,44229,07:44:11.726235
vavs,44263,07:44:11.734233
darn,44301,07:44:11.742236
cran,44439,07:44:11.772234
wych,44469,07:44:11.780236
youp,44600,07:44:11.807234
amhar,44656,07:44:11.821235
cepe,44686,07:44:11.830238
fags,44870,07:44:11.878242
avis,44879,07:44:11.881237
vera,44890,07:44:11.886239
erat,44891,07:44:11.887238
boce,44915,07:44:11.893237
ordn,44945,07:44:11.901235
wone,44983,07:44:11.911235
rota,45022,07:44:11.920235
tail,45024,07:44:11.920235
kadi,45086,07:44:11.934235
puddy,45157,07:44:11.950234
five,45179,07:44:11.955234
fane,45200,07:44:11.959233
adod,45233,07:44:11.967233
lobi,45272,07:44:11.976235
faun,45401,07:44:12.005239
mogo,45412,07:44:12.008237
ayes,45430,07:44:12.014241
lulu,45475,07:44:12.024234
lurk,45477,07:44:12.025234
tray,45514,07:44:12.035234
quop,45626,07:44:12.059234
gype,45682,07:44:12.088239
munt,45872,07:44:12.132237
kilo,45954,07:44:12.149234
espy,45999,07:44:12.159235
mong,46066,07:44:12.173235
cyst,46071,07:44:12.175235
wips,46103,07:44:12.182235
klop,46228,07:44:12.208235
dase,46286,07:44:12.221235
zati,46412,07:44:12.265235
holi,46462,07:44:12.282239
frays,46509,07:44:12.294237
rays,46510,07:44:12.294237
caum,46555,07:44:12.305238
vane,46560,07:44:12.306237
lull,46581,07:44:12.311251
enid,46808,07:44:12.359235
falx,46823,07:44:12.363235
fass,47122,07:44:12.427236
nael,47142,07:44:12.440239
axel,47189,07:44:12.463239
muon,47262,07:44:12.480238
admi,47330,07:44:12.497236
stag,47422,07:44:12.520235
plot,47565,07:44:12.551235
loto,47566,07:44:12.551235
tome,47568,07:44:12.552236
bught,47605,07:44:12.559235
vitry,47633,07:44:12.566234
tula,47688,07:44:12.577236
lays,47690,07:44:12.578237
aani,47792,07:44:12.600235
anim,47793,07:44:12.600235
lark,47880,07:44:12.622237
knar,48022,07:44:12.655237
nards,48023,07:44:12.655237
lobi,48084,07:44:12.668234
fogs,48146,07:44:12.688239
maqui,48175,07:44:12.698237
spot,48207,07:44:12.705234
poti,48208,07:44:12.706234
swad,48297,07:44:12.727235
zenu,48426,07:44:12.755233
bact,48435,07:44:12.757234
saya,48673,07:44:12.808233
chao,48865,07:44:12.849237
weet,49081,07:44:12.920239
foam,49189,07:44:12.943234
plie,49321,07:44:12.973233
they,49370,07:44:12.984235
ezod,49374,07:44:12.985234
koph,49458,07:44:13.003235
vota,49509,07:44:13.014234
werf,49589,07:44:13.031237
edda,49624,07:44:13.038234
kiku,49753,07:44:13.071238
quin,49759,07:44:13.073235
codex,49846,07:44:13.099236
knur,49950,07:44:13.126236
tite,49971,07:44:13.133238
item,49972,07:44:13.134238
loir,50054,07:44:13.152235
raja,50147,07:44:13.171234
jacu,50149,07:44:13.172240
inns,50253,07:44:13.198238
scug,50386,07:44:13.228235
pyro,50441,07:44:13.245239
ruely,50451,07:44:13.249240
bolk,50467,07:44:13.254237
kino,50578,07:44:13.288235
soys,50677,07:44:13.312239
sawn,50680,07:44:13.314237
onus,50776,07:44:13.354239
okra,50891,07:44:13.387236
hame,50924,07:44:13.395237
ejoo,50974,07:44:13.408235
shed,50990,07:44:13.413238
ryot,51020,07:44:13.422236
hebe,51121,07:44:13.450239
glob,51169,07:44:13.465238
lend,51260,07:44:13.490240
edam,51283,07:44:13.496235
totes,51301,07:44:13.501235
saip,51305,07:44:13.502235
init,51452,07:44:13.533236
nits,51453,07:44:13.533236
yava,51460,07:44:13.535235
aval,51461,07:44:13.536234
staab,51483,07:44:13.540237
cuck,51675,07:44:13.593235
weld,51725,07:44:13.606236
froe,51756,07:44:13.613234
bode,51777,07:44:13.618234
svgs,51848,07:44:13.634235
dibs,51881,07:44:13.641236
frary,51933,07:44:13.652236
peri,52009,07:44:13.669234
erie,52010,07:44:13.669234
riel,52011,07:44:13.670233
exam,52065,07:44:13.681237
drony,52151,07:44:13.703237
onym,52153,07:44:13.704238
ecca,52318,07:44:13.742235
bots,52348,07:44:13.750234
leds,52365,07:44:13.756238
boos,52443,07:44:13.784236
tout,52465,07:44:13.789237
coly,52525,07:44:13.805234
lerp,52633,07:44:13.829236
thea,52673,07:44:13.837233
mace,52703,07:44:13.844234
mugs,52772,07:44:13.859235
prom,52884,07:44:13.886235
romp,52885,07:44:13.887238
boxy,52908,07:44:13.893236
drip,52977,07:44:13.910236
gabi,53007,07:44:13.918235
been,53068,07:44:13.931235
vole,53380,07:44:14.017234
left,53382,07:44:14.017234
jova,53415,07:44:14.024236
qual,53420,07:44:14.026235
fugu,53466,07:44:14.036234
sleer,53489,07:44:14.041235
leer,53490,07:44:14.042235
bhuts,53746,07:44:14.105238
huts,53747,07:44:14.106238
veri,53762,07:44:14.109238
bito,53787,07:44:14.115235
spun,53808,07:44:14.120235
erns,53843,07:44:14.127234
abamp,53908,07:44:14.141234
nife,53982,07:44:14.157235
huic,54004,07:44:14.165239
goal,54069,07:44:14.187236
donk,54135,07:44:14.204239
nere,54176,07:44:14.213238
evan,54234,07:44:14.226236
hind,54285,07:44:14.237233
clem,54311,07:44:14.243236
judo,54382,07:44:14.258236
hood,54416,07:44:14.266237
suez,54447,07:44:14.273234
pool,54968,07:44:14.419235
omrah,55147,07:44:14.457235
hyde,55414,07:44:14.523234
lying,55582,07:44:14.569234
cool,55637,07:44:14.583236
paik,55739,07:44:14.605234
patu,55769,07:44:14.611236
cair,55937,07:44:14.647237
jhvh,55960,07:44:14.652234
meny,56060,07:44:14.673237
crena,56077,07:44:14.677235
esca,56114,07:44:14.685236
scat,56115,07:44:14.685236
iddio,56171,07:44:14.697241
bark,56250,07:44:14.713234
tino,56261,07:44:14.717235
lila,56371,07:44:14.757238
weri,56433,07:44:14.778237
erie,56434,07:44:14.779236
hoof,56510,07:44:14.799237
disk,56523,07:44:14.802237
sett,56589,07:44:14.817240
levi,56610,07:44:14.822234
puts,56774,07:44:14.857238
baru,56882,07:44:14.879236
atry,56886,07:44:14.881236
joom,56928,07:44:14.890236
liar,57054,07:44:14.920240
wool,57069,07:44:14.924237
suer,57082,07:44:14.928236
sarod,57322,07:44:14.998238
vrouw,57364,07:44:15.010235
affy,57370,07:44:15.012236
pows,57375,07:44:15.015240
shwa,57378,07:44:15.016237
pone,57431,07:44:15.028235
naid,57479,07:44:15.039235
away,57516,07:44:15.047238
mump,57526,07:44:15.050234
nemo,57570,07:44:15.059235
mown,57572,07:44:15.060234
