ella,8,19:12:33.008185
argo,20,19:12:33.013183
csch,49,19:12:33.026184
date,86,19:12:33.048184
ezba,53,19:12:33.062183
moas,5,19:12:33.063183
wain,51,19:12:33.076185
rife,163,19:12:33.119186
zone,20,19:12:33.125185
slap,91,19:12:33.148184
jhow,32,19:12:33.156187
ipid,118,19:12:33.198184
pelf,11,19:12:33.201184
drey,10,19:12:33.204188
kroo,110,19:12:33.240191
mine,31,19:12:33.249182
dess,137,19:12:33.285184
yaru,46,19:12:33.297183
bons,315,19:12:33.383187
pina,6,19:12:33.387185
nana,2,19:12:33.389188
lure,8,19:12:33.394186
pier,111,19:12:33.428185
bely,24,19:12:33.436186
soil,33,19:12:33.446184
doke,26,19:12:33.454186
hala,10,19:12:33.458183
ulmo,87,19:12:33.480184
masts,24,19:12:33.486183
whap,132,19:12:33.519184
cask,129,19:12:33.552183
unbid,61,19:12:33.569186
acce,33,19:12:33.586186
cedi,2,19:12:33.587187
neil,14,19:12:33.595190
adin,128,19:12:33.645187
elan,28,19:12:33.655187
fuci,6,19:12:33.657188
siam,26,19:12:33.665184
gyms,49,19:12:33.681185
sare,3,19:12:33.682185
firca,50,19:12:33.695183
amok,15,19:12:33.699185
find,16,19:12:33.703184
brab,11,19:12:33.707186
crax,106,19:12:33.735182
iman,40,19:12:33.745184
many,1,19:12:33.746183
faon,98,19:12:33.771185
awee,35,19:12:33.780185
rifi,26,19:12:33.787184
atip,11,19:12:33.790188
wasn,112,19:12:33.832185
gems,22,19:12:33.840190
pyro,19,19:12:33.847186
tige,84,19:12:33.874186
ared,98,19:12:33.901189
redd,1,19:12:33.902185
myel,50,19:12:33.916187
fort,65,19:12:33.932183
awed,32,19:12:33.940185
rowt,89,19:12:33.963184
teri,39,19:12:33.972186
wynn,208,19:12:34.024185
sked,34,19:12:34.034186
rami,105,19:12:34.068184
askr,45,19:12:34.083185
gogo,20,19:12:34.088187
atop,10,19:12:34.092185
tope,1,19:12:34.092185
vair,60,19:12:34.114183
norm,104,19:12:34.142186
rhea,31,19:12:34.150183
posh,65,19:12:34.167184
finks,8,19:12:34.169184
inks,1,19:12:34.170185
mody,130,19:12:34.202184
svan,65,19:12:34.220185
suet,41,19:12:34.233187
mart,5,19:12:34.235188
safi,13,19:12:34.240185
bkpt,67,19:12:34.260183
magi,17,19:12:34.265182
alco,14,19:12:34.268183
cowy,2,19:12:34.269183
hoes,14,19:12:34.274185
kuge,42,19:12:34.284184
lapp,24,19:12:34.291187
gony,214,19:12:34.360190
saft,6,19:12:34.362184
thawn,117,19:12:34.397184
nasab,9,19:12:34.400184
banc,37,19:12:34.411187
fail,60,19:12:34.429184
devon,21,19:12:34.436183
tavola,35,19:12:34.447187
kent,36,19:12:34.460185
kaik,41,19:12:34.473187
koss,3,19:12:34.475185
gooma,43,19:12:34.489186
tite,23,19:12:34.496186
indn,5,19:12:34.498187
puny,111,19:12:34.531183
boom,27,19:12:34.539185
exor,12,19:12:34.543184
corn,59,19:12:34.562186
lifo,46,19:12:34.599186
dawn,68,19:12:34.628188
noix,37,19:12:34.639185
tars,39,19:12:34.652185
hort,45,19:12:34.666187
genip,42,19:12:34.678184
yank,47,19:12:34.692183
sant,110,19:12:34.720185
eral,102,19:12:34.746184
lusk,3,19:12:34.747183
bick,92,19:12:34.770184
ohoy,100,19:12:34.796184
warb,12,19:12:34.799184
lana,98,19:12:34.823185
tiar,34,19:12:34.835185
douma,33,19:12:34.847185
turbeh,40,19:12:34.861186
lwop,147,19:12:34.909184
quet,11,19:12:34.912184
bact,103,19:12:34.938185
anour,11,19:12:34.941187
mobs,118,19:12:34.971184
lily,11,19:12:34.974184
dlvy,44,19:12:34.985183
eild,10,19:12:34.988184
void,119,19:12:35.018184
woons,28,19:12:35.026187
oons,1,19:12:35.026187
pons,67,19:12:35.043186
fict,11,19:12:35.046183
suer,29,19:12:35.053182
lory,106,19:12:35.080183
lura,44,19:12:35.091185
hete,131,19:12:35.127186
donk,148,19:12:35.199183
poil,34,19:12:35.208185
oxim,41,19:12:35.219183
dubs,54,19:12:35.232184
gena,30,19:12:35.240184
kips,77,19:12:35.260184
gigi,13,19:12:35.264185
okro,12,19:12:35.267183
cote,44,19:12:35.279184
lest,183,19:12:35.325191
tyre,12,19:12:35.329186
wooed,125,19:12:35.378184
ulto,18,19:12:35.383190
kirn,179,19:12:35.432182
cans,206,19:12:35.483182
haen,6,19:12:35.485184
beak,47,19:12:35.497185
gair,4,19:12:35.498184
airn,1,19:12:35.499183
paly,24,19:12:35.505182
brins,93,19:12:35.528185
rins,1,19:12:35.529184
jags,35,19:12:35.540187
cuna,200,19:12:35.598186
uang,68,19:12:35.627184
desk,93,19:12:35.653184
binge,145,19:12:35.690183
cuon,106,19:12:35.717184
triac,5,19:12:35.719184
kore,76,19:12:35.739185
obli,15,19:12:35.745185
haws,71,19:12:35.768187
amok,129,19:12:35.803183
baun,78,19:12:35.835183
seat,22,19:12:35.842186
chez,237,19:12:35.904184
alts,49,19:12:35.916183
lase,65,19:12:35.933186
mako,125,19:12:35.970184
vale,29,19:12:35.978184
alea,1,19:12:35.979185
amyl,32,19:12:35.989184
gumi,94,19:12:36.013184
scaul,75,19:12:36.045186
cauls,1,19:12:36.045186
pins,60,19:12:36.064184
hobo,54,19:12:36.079183
waul,23,19:12:36.086185
ulto,2,19:12:36.087182
joky,4,19:12:36.088185
mara,119,19:12:36.119184
gowk,7,19:12:36.121183
zero,20,19:12:36.128183
vite,131,19:12:36.167184
addn,43,19:12:36.179183
misc,41,19:12:36.190184
chats,3,19:12:36.192184
hats,1,19:12:36.193189
nais,24,19:12:36.199185
ised,2,19:12:36.200184
whir,39,19:12:36.210185
colt,27,19:12:36.217185
arid,5,19:12:36.218186
jube,83,19:12:36.239183
virl,72,19:12:36.257183
lors,80,19:12:36.289185
afer,14,19:12:36.293187
ferd,1,19:12:36.294184
fila,39,19:12:36.306192
hahs,33,19:12:36.315183
tyrr,56,19:12:36.330185
trid,83,19:12:36.367185
meed,21,19:12:36.372184
anga,35,19:12:36.382183
cuke,6,19:12:36.384182
haaf,18,19:12:36.389185
oras,54,19:12:36.403184
cura,9,19:12:36.406184
urao,1,19:12:36.407183
duly,106,19:12:36.434183
amma,10,19:12:36.436184
maul,2,19:12:36.437182
phys,158,19:12:36.477183
wept,9,19:12:36.479184
togate,3,19:12:36.481185
gate,2,19:12:36.481185
flay,63,19:12:36.498183
nine,12,19:12:36.501183
puds,33,19:12:36.509186
tups,10,19:12:36.512186
piss,26,19:12:36.519185
burt,56,19:12:36.538186
kiho,9,19:12:36.541184
maad,20,19:12:36.547185
coney,43,19:12:36.559185
lean,239,19:12:36.638185
kori,14,19:12:36.642184
eure,31,19:12:36.650184
doto,32,19:12:36.659183
ties,101,19:12:36.684185
koph,67,19:12:36.701182
mona,67,19:12:36.719188
crepe,65,19:12:36.735184
knet,48,19:12:36.748185
todd,61,19:12:36.763184
yoke,17,19:12:36.768184
kept,2,19:12:36.768184
shoo,29,19:12:36.781186
chmn,24,19:12:36.800241
stat,56,19:12:36.818239
awns,97,19:12:36.849238
yarb,10,19:12:36.852240
outs,133,19:12:36.887237
team,188,19:12:36.935239
amma,2,19:12:36.936237
ller,46,19:12:36.948239
nimb,19,19:12:36.953237
film,9,19:12:36.956239
edna,27,19:12:36.969241
hyle,31,19:12:36.982243
lete,2,19:12:36.984240
kees,10,19:12:36.986240
hayz,21,19:12:36.993244
banc,211,19:12:37.049238
ziti,64,19:12:37.066243
atua,6,19:12:37.068238
shop,27,19:12:37.074238
vira,42,19:12:37.086238
holk,76,19:12:37.106240
xebec,22,19:12:37.112239
ship,42,19:12:37.124238
doob,41,19:12:37.136240
shai,138,19:12:37.174240
plato,105,19:12:37.212240
lisk,114,19:12:37.247239
infl,21,19:12:37.253238
anba,12,19:12:37.256239
biome,27,19:12:37.264239
neif,49,19:12:37.276240
tort,4,19:12:37.278241
orth,1,19:12:37.278241
mord,8,19:12:37.281240
froe,214,19:12:37.335240
nodi,121,19:12:37.365762
phis,46,19:12:37.377763
gear,61,19:12:37.392761
whey,291,19:12:37.481764
logo,40,19:12:37.491761
emma,88,19:12:37.515761
bans,26,19:12:37.524765
darr,12,19:12:37.528762
kurn,50,19:12:37.542760
nile,28,19:12:37.551765
boob,91,19:12:37.574761
rend,51,19:12:37.587763
guts,112,19:12:37.615761
hove,55,19:12:37.630761
olor,12,19:12:37.633761
lori,1,19:12:37.634763
guar,24,19:12:37.640764
abye,276,19:12:37.735760
otic,70,19:12:37.753760
gres,178,19:12:37.798762
stue,81,19:12:37.819761
warp,262,19:12:37.902766
loge,35,19:12:37.915765
huso,54,19:12:37.931765
four,92,19:12:37.955762
five,281,19:12:38.026763
whan,102,19:12:38.052762
sups,29,19:12:38.059761
fisc,72,19:12:38.077762
pack,72,19:12:38.113764
goss,175,19:12:38.171761
drag,49,19:12:38.184762
hers,170,19:12:38.226761
scot,32,19:12:38.235762
homy,5,19:12:38.237760
flor,73,19:12:38.255762
wyde,22,19:12:38.260764
bump,219,19:12:38.330766
lube,96,19:12:38.357763
ryes,17,19:12:38.362762
lete,183,19:12:38.411770
gilt,20,19:12:38.418764
ting,3,19:12:38.420764
fuck,224,19:12:38.479763
inly,24,19:12:38.486763
gond,117,19:12:38.515761
cixo,62,19:12:38.539764
linn,210,19:12:38.601765
opah,71,19:12:38.618760
burin,25,19:12:38.625762
inne,3,19:12:38.626760
seer,38,19:12:38.636761
scaul,34,19:12:38.646762
caul,1,19:12:38.646762
hick,91,19:12:38.669761
medius,77,19:12:38.695768
natr,63,19:12:38.713761
bing,61,19:12:38.728763
boud,79,19:12:38.748764
skift,30,19:12:38.756760
llew,32,19:12:38.766764
bleb,31,19:12:38.781766
kuge,86,19:12:38.809762
unona,29,19:12:38.817760
nonas,1,19:12:38.817760
duim,69,19:12:38.835761
slake,196,19:12:38.887764
lake,1,19:12:38.888762
whewl,118,19:12:38.924760
bela,19,19:12:38.930761
flem,12,19:12:38.933762
fice,34,19:12:38.941760
yuan,99,19:12:38.966762
gres,84,19:12:38.992766
hemic,37,19:12:39.009765
emic,1,19:12:39.010760
mice,1,19:12:39.010760
pyla,47,19:12:39.025764
dere,132,19:12:39.058761
fawe,23,19:12:39.065762
tews,63,19:12:39.094762
sols,4,19:12:39.097764
unie,67,19:12:39.118761
nies,1,19:12:39.119761
paho,85,19:12:39.142760
haaf,51,19:12:39.156761
spig,109,19:12:39.183761
flak,42,19:12:39.194763
vire,22,19:12:39.200760
ughs,8,19:12:39.202760
biga,167,19:12:39.262762
gawm,2,19:12:39.263762
rier,31,19:12:39.271761
dilo,94,19:12:39.295765
rush,11,19:12:39.299764
stoop,147,19:12:39.343762
toop,1,19:12:39.344761
womp,29,19:12:39.352761
suci,76,19:12:39.371761
edhs,237,19:12:39.447761
joul,252,19:12:39.514764
putt,62,19:12:39.534762
tute,3,19:12:39.535764
serg,50,19:12:39.548761
sego,118,19:12:39.578763
shri,30,19:12:39.586763
puff,96,19:12:39.610762
stug,179,19:12:39.670764
kyle,246,19:12:39.749763
levo,2,19:12:39.750766
raps,32,19:12:39.759761
shoq,3,19:12:39.761764
daze,5,19:12:39.763763
leks,19,19:12:39.769763
spit,173,19:12:39.819285
kral,74,19:12:39.842285
maia,93,19:12:39.868286
fils,39,19:12:39.902287
lede,17,19:12:39.908288
deti,59,19:12:39.932291
pews,13,19:12:39.936291
cade,64,19:12:39.957285
sena,27,19:12:39.968286
booed,280,19:12:40.047286
nope,6,19:12:40.049287
opec,1,19:12:40.050285
lusus,29,19:12:40.057283
mirv,8,19:12:40.059284
fala,444,19:12:40.198286
upon,26,19:12:40.205287
finn,6,19:12:40.207286
doub,54,19:12:40.220283
spet,43,19:12:40.232287
seal,11,19:12:40.235287
alec,2,19:12:40.235287
tamis,85,19:12:40.257283
amis,1,19:12:40.257283
sham,80,19:12:40.277284
thed,6,19:12:40.279290
nump,99,19:12:40.312288
blae,59,19:12:40.332286
bask,5,19:12:40.334286
bars,38,19:12:40.347286
youp,124,19:12:40.378284
ducs,67,19:12:40.395286
elsa,108,19:12:40.429287
twal,12,19:12:40.434288
alme,2,19:12:40.435288
efts,7,19:12:40.437283
clap,77,19:12:40.457284
paca,226,19:12:40.514285
roka,13,19:12:40.518284
sitch,142,19:12:40.565290
itch,1,19:12:40.566286
meer,378,19:12:40.664286
prue,14,19:12:40.668285
decks,32,19:12:40.676285
acor,36,19:12:40.688286
corv,1,19:12:40.689285
desi,13,19:12:40.694287
fady,53,19:12:40.710283
weam,133,19:12:40.746286
leuco,65,19:12:40.762286
cera,80,19:12:40.784287
snur,106,19:12:40.822286
alps,190,19:12:40.873284
lars,51,19:12:40.887285
lisa,46,19:12:40.902292
blaw,53,19:12:40.918284
fate,107,19:12:40.947286
yett,92,19:12:40.970284
demi,82,19:12:40.998288
emir,1,19:12:40.999286
mira,1,19:12:41.000290
yade,51,19:12:41.017286
sattva,11,19:12:41.021284
mick,224,19:12:41.079285
wali,94,19:12:41.107288
guze,18,19:12:41.114288
shit,19,19:12:41.120284
apts,34,19:12:41.130287
reif,48,19:12:41.144284
sage,76,19:12:41.164289
mund,26,19:12:41.171285
cent,28,19:12:41.178291
jama,34,19:12:41.188285
matt,2,19:12:41.189286
nete,17,19:12:41.193287
pape,41,19:12:41.209811
laos,97,19:12:41.240812
rich,58,19:12:41.256811
bote,15,19:12:41.260811
leks,80,19:12:41.280811
sign,8,19:12:41.283810
gene,41,19:12:41.293813
coapt,131,19:12:41.332810
npfx,38,19:12:41.343812
hopak,74,19:12:41.362810
awat,11,19:12:41.366811
saan,7,19:12:41.368811
resaw,42,19:12:41.378812
cine,163,19:12:41.435812
girl,54,19:12:41.451812
lata,90,19:12:41.473811
sifac,92,19:12:41.497815
foamy,111,19:12:41.525810
msec,23,19:12:41.531812
sech,1,19:12:41.532811
pron,9,19:12:41.535811
omit,41,19:12:41.546813
addn,16,19:12:41.552812
amra,33,19:12:41.564816
eigh,27,19:12:41.572811
bowe,7,19:12:41.574810
coan,38,19:12:41.586811
anus,2,19:12:41.586811
sgad,148,19:12:41.623809
gyal,13,19:12:41.628814
genl,86,19:12:41.663813
ponos,33,19:12:41.674813
iowt,5,19:12:41.676809
neil,87,19:12:41.699813
kiyi,6,19:12:41.701814
nodi,10,19:12:41.704810
utch,97,19:12:41.729811
tchu,1,19:12:41.729811
from,106,19:12:41.757814
bala,36,19:12:41.769813
weem,25,19:12:41.778811
plim,119,19:12:41.810809
yuan,70,19:12:41.828810
naze,44,19:12:41.840812
koko,37,19:12:41.850812
homo,95,19:12:41.874810
pavo,143,19:12:41.928812
gaet,70,19:12:41.946811
faki,104,19:12:41.975815
martu,24,19:12:41.984814
harn,19,19:12:41.990812
bibs,157,19:12:42.033811
seid,17,19:12:42.038811
apes,63,19:12:42.054811
itll,130,19:12:42.103812
holm,4,19:12:42.105811
veny,28,19:12:42.113809
favi,22,19:12:42.120809
toko,187,19:12:42.171811
kome,2,19:12:42.172812
imbe,52,19:12:42.188813
esox,64,19:12:42.206809
eyen,47,19:12:42.219812
enki,2,19:12:42.220811
kiwi,2,19:12:42.221812
gonk,16,19:12:42.225810
pins,4,19:12:42.227813
skit,46,19:12:42.239811
rags,107,19:12:42.276815
jeon,18,19:12:42.285812
enos,37,19:12:42.295811
nosh,1,19:12:42.296811
shist,2,19:12:42.298813
hist,1,19:12:42.299812
trey,7,19:12:42.301814
ezra,15,19:12:42.306810
tank,6,19:12:42.308810
babe,29,19:12:42.315812
coak,20,19:12:42.321809
tyto,61,19:12:42.340811
zebu,28,19:12:42.350814
cold,190,19:12:42.400810
chao,31,19:12:42.408810
tipi,95,19:12:42.434812
teth,23,19:12:42.440813
taulch,9,19:12:42.444814
mola,45,19:12:42.459813
pack,100,19:12:42.497816
vaad,4,19:12:42.499813
gire,19,19:12:42.505811
reis,2,19:12:42.505811
taws,122,19:12:42.536811
nore,51,19:12:42.549811
reuel,2,19:12:42.550813
jewy,93,19:12:42.573810
appar,227,19:12:42.639811
pard,2,19:12:42.640810
depa,20,19:12:42.648814
roin,40,19:12:42.667814
dowf,69,19:12:42.687813
mila,68,19:12:42.706810
gamy,64,19:12:42.724812
aucht,12,19:12:42.727810
finn,77,19:12:42.746809
cees,54,19:12:42.760811
milo,198,19:12:42.815816
keat,66,19:12:42.835810
eath,1,19:12:42.835810
fins,65,19:12:42.852811
pacu,28,19:12:42.865813
paas,55,19:12:42.885816
craw,9,19:12:42.888815
wost,3,19:12:42.890813
atry,31,19:12:42.900813
mace,36,19:12:42.909809
foll,28,19:12:42.917812
woft,46,19:12:42.928809
more,97,19:12:42.954814
rope,61,19:12:42.969810
funs,122,19:12:43.000814
elem,61,19:12:43.019813
swird,212,19:12:43.098814
wird,1,19:12:43.099812
swow,53,19:12:43.117811
tawn,112,19:12:43.148811
dite,94,19:12:43.185810
itea,1,19:12:43.186811
mind,57,19:12:43.202810
eyey,5,19:12:43.203813
died,65,19:12:43.223815
nias,77,19:12:43.248815
inia,18,19:12:43.254812
dyak,177,19:12:43.303810
dioc,84,19:12:43.340814
alba,21,19:12:43.348811
baba,2,19:12:43.349814
fist,183,19:12:43.401812
bile,71,19:12:43.420814
sics,24,19:12:43.428813
yods,93,19:12:43.458811
gris,18,19:12:43.464811
culm,30,19:12:43.474810
brut,7,19:12:43.476811
pkgs,55,19:12:43.491812
sand,46,19:12:43.504811
andi,1,19:12:43.504811
wehee,42,19:12:43.515812
furs,36,19:12:43.529811
arse,44,19:12:43.547810
self,2,19:12:43.548810
erme,64,19:12:43.568812
dmod,161,19:12:43.609809
loca,90,19:12:43.632811
ryas,150,19:12:43.669810
seqq,3,19:12:43.670811
jarg,41,19:12:43.680811
kilp,45,19:12:43.692811
each,46,19:12:43.705813
pons,173,19:12:43.773813
koil,39,19:12:43.785812
nevi,49,19:12:43.801812
evil,1,19:12:43.802811
defs,241,19:12:43.863812
merk,39,19:12:43.873809
rhet,63,19:12:43.889809
thai,16,19:12:43.894812
pinax,58,19:12:43.909811
ecad,17,19:12:43.914811
cadger,1,19:12:43.915813
sharp,72,19:12:43.939812
harp,1,19:12:43.939812
lyon,75,19:12:43.961811
oyez,84,19:12:43.982811
hyte,92,19:12:44.018812
mohr,26,19:12:44.026811
diem,14,19:12:44.031816
scuz,30,19:12:44.042812
byes,61,19:12:44.059810
bdle,47,19:12:44.071810
agao,11,19:12:44.074811
prob,120,19:12:44.104811
pyic,16,19:12:44.109809
band,75,19:12:44.129812
bklr,169,19:12:44.180813
prig,19,19:12:44.185813
yark,165,19:12:44.227811
ajog,5,19:12:44.229809
samp,75,19:12:44.251813
psha,106,19:12:44.290813
shay,1,19:12:44.291810
metol,18,19:12:44.297811
hits,72,19:12:44.316815
sura,264,19:12:44.393810
gony,75,19:12:44.412810
hows,11,19:12:44.415810
serg,85,19:12:44.436810
quey,24,19:12:44.443814
hill,24,19:12:44.449810
wast,10,19:12:44.452810
cask,81,19:12:44.476812
scawl,70,19:12:44.503811
cawl,1,19:12:44.503811
corf,104,19:12:44.542812
lash,8,19:12:44.544810
snup,31,19:12:44.553809
sugg,8,19:12:44.555809
swad,45,19:12:44.568811
keap,68,19:12:44.589810
haps,7,19:12:44.592813
gleg,9,19:12:44.595813
hala,33,19:12:44.605811
addn,82,19:12:44.626811
culch,38,19:12:44.636811
balr,6,19:12:44.638813
dual,84,19:12:44.659809
rely,31,19:12:44.667818
creek,60,19:12:44.682809
reek,1,19:12:44.683816
lady,4,19:12:44.685810
anime,17,19:12:44.695812
deek,192,19:12:44.755811
goog,52,19:12:44.770811
howf,133,19:12:44.808811
kore,28,19:12:44.816814
girds,9,19:12:44.819813
alae,24,19:12:44.826813
trub,81,19:12:44.848809
mach,40,19:12:44.858812
rikk,197,19:12:44.931812
teth,15,19:12:44.938811
imit,16,19:12:44.943811
bats,93,19:12:44.967813
aper,220,19:12:45.022810
pern,1,19:12:45.023811
boho,30,19:12:45.031815
prow,38,19:12:45.042815
meak,168,19:12:45.090812
baht,13,19:12:45.094813
owly,21,19:12:45.100817
dola,72,19:12:45.123814
oaty,81,19:12:45.150821
moory,42,19:12:45.181813
oory,1,19:12:45.182813
eris,157,19:12:45.234815
loofa,34,19:12:45.247813
abos,54,19:12:45.264812
cobb,33,19:12:45.276812
puly,13,19:12:45.281815
hoya,13,19:12:45.286815
bide,100,19:12:45.314811
ideo,1,19:12:45.315812
hler,27,19:12:45.323811
lere,1,19:12:45.324811
dabb,47,19:12:45.337815
wavy,105,19:12:45.369813
avys,1,19:12:45.370815
beck,8,19:12:45.373811
guar,19,19:12:45.379809
bion,26,19:12:45.388811
hast,6,19:12:45.390811
rakh,165,19:12:45.444811
dept,51,19:12:45.461813
taar,116,19:12:45.491810
rook,3,19:12:45.492810
soga,105,19:12:45.518812
gaun,2,19:12:45.519810
poet,72,19:12:45.537811
yerk,22,19:12:45.543811
bito,12,19:12:45.546811
oars,5,19:12:45.547811
bree,161,19:12:45.595811
stem,26,19:12:45.603811
dowp,80,19:12:45.623810
oops,34,19:12:45.639815
pose,98,19:12:45.674811
umph,4,19:12:45.675811
hour,9,19:12:45.678810
jawn,26,19:12:45.685810
pulp,29,19:12:45.693809
rynd,113,19:12:45.722811
heir,10,19:12:45.725811
rubs,36,19:12:45.734812
join,13,19:12:45.738811
delit,14,19:12:45.742811
rasa,110,19:12:45.771811
asap,1,19:12:45.772811
rine,252,19:12:45.843813
coix,10,19:12:45.848813
merk,69,19:12:45.873812
vril,151,19:12:45.922814
rile,1,19:12:45.923815
snye,81,19:12:45.945810
wivers,11,19:12:45.948811
vers,2,19:12:45.949811
drub,189,19:12:45.996811
abby,159,19:12:46.036813
aryl,130,19:12:46.079813
burs,12,19:12:46.087811
soko,3,19:12:46.089814
yuma,109,19:12:46.123809
hupa,21,19:12:46.128810
fname,55,19:12:46.143809
name,1,19:12:46.144810
mead,2,19:12:46.145810
xema,124,19:12:46.178813
gell,14,19:12:46.183816
thor,38,19:12:46.196810
soga,44,19:12:46.208811
nisi,125,19:12:46.241809
chip,23,19:12:46.247810
sier,218,19:12:46.314811
svgs,96,19:12:46.342811
chut,31,19:12:46.349811
hutia,1,19:12:46.350809
tiar,2,19:12:46.351810
wand,113,19:12:46.384814
trub,65,19:12:46.405819
aked,36,19:12:46.415811
emma,115,19:12:46.445811
anhyd,3,19:12:46.446810
land,78,19:12:46.465810
hurt,71,19:12:46.484811
ware,191,19:12:46.544811
elhi,49,19:12:46.563812
param,43,19:12:46.575812
patd,20,19:12:46.581809
crop,17,19:12:46.587812
shit,138,19:12:46.629814
yarry,80,19:12:46.650810
arry,1,19:12:46.650810
hush,11,19:12:46.654811
liszt,70,19:12:46.673813
hunt,48,19:12:46.686814
dyce,49,19:12:46.699810
monism,114,19:12:46.743813
riga,142,19:12:46.783810
tari,170,19:12:46.833814
petr,59,19:12:46.849811
bube,86,19:12:46.872812
much,236,19:12:46.953815
mixy,22,19:12:46.959810
tosh,64,19:12:46.975811
sown,46,19:12:46.988810
awin,41,19:12:46.998811
sels,18,19:12:47.003811
addy,37,19:12:47.013812
bufo,195,19:12:47.071812
muzo,59,19:12:47.086819
iowa,40,19:12:47.096812
wads,2,19:12:47.097810
coan,7,19:12:47.099810
narc,16,19:12:47.104813
waky,101,19:12:47.141814
hard,66,19:12:47.165810
bklr,68,19:12:47.183811
sizz,22,19:12:47.189811
brat,68,19:12:47.207809
secs,86,19:12:47.233812
gabe,214,19:12:47.293864
bass,89,19:12:47.315863
flak,12,19:12:47.318864
frig,85,19:12:47.356863
obol,132,19:12:47.393864
bola,1,19:12:47.393864
